site,price,ts,item,currency,region,device
kayak,283768,2025-08-22T15:01:20,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,US,pc
kayak,283768,2025-08-22T15:01:24,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,US,mobile
kayak,285533,2025-08-22T15:31:06,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,KR,mobile
kayak,285533,2025-08-22T15:31:09,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,KR,pc
kayak,285533,2025-08-22T15:31:27,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,US,pc
kayak,285533,2025-08-22T15:31:29,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,US,mobile
kayak,285533,2025-08-22T16:01:12,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,KR,pc
kayak,286126,2025-08-22T16:01:17,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,KR,mobile
kayak,286126,2025-08-22T16:01:33,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,US,pc
kayak,286126,2025-08-22T16:01:42,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,US,mobile
kayak,286126,2025-08-22T16:30:53,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,KR,mobile
kayak,286126,2025-08-22T16:31:05,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,KR,pc
kayak,286126,2025-08-22T16:31:14,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,US,pc
kayak,306200,2025-08-22T16:31:31,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,US,mobile
kayak,286126,2025-08-22T17:01:04,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,KR,mobile
kayak,286126,2025-08-22T17:01:16,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,KR,pc
kayak,286126,2025-08-22T17:01:23,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,US,pc
kayak,286126,2025-08-22T17:01:37,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,US,mobile
kayak,286126,2025-08-22T17:31:25,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,KR,pc
kayak,286126,2025-08-22T17:31:27,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,KR,mobile
kayak,286126,2025-08-22T17:31:46,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,US,pc
kayak,286126,2025-08-22T17:31:48,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,US,mobile
kayak,286126,2025-08-22T18:01:02,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,KR,mobile
kayak,286126,2025-08-22T18:01:10,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,KR,pc
kayak,286126,2025-08-22T18:01:23,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,US,pc
kayak,306200,2025-08-22T18:01:31,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,US,mobile
kayak,286126,2025-08-22T18:30:51,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,KR,mobile
kayak,286126,2025-08-22T18:31:02,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,KR,pc
kayak,286126,2025-08-22T18:31:15,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,US,pc
kayak,306200,2025-08-22T18:32:12,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,US,mobile
kayak,284596,2025-08-22T19:01:16,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,KR,mobile
kayak,284596,2025-08-22T19:01:17,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,KR,pc
kayak,284596,2025-08-22T19:01:38,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,US,pc
kayak,284596,2025-08-22T19:01:39,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,US,mobile
kayak,284596,2025-08-22T19:30:56,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,KR,mobile
kayak,284596,2025-08-22T19:31:09,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,KR,pc
kayak,284596,2025-08-22T19:31:16,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,US,pc
kayak,284596,2025-08-22T20:00:57,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,KR,mobile
kayak,284596,2025-08-22T20:01:04,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,KR,pc
kayak,284596,2025-08-22T20:01:19,ICN-BWN_2025-11-12_2adults_nonstop_oneway,KRW,US,pc
